Date,Last Price
7/8/14,94.47
7/7/14,94.73
7/3/14,94.82
7/2/14,94.85
7/1/14,95.12
6/30/14,94.62
6/27/14,94.6
6/26/14,94.55
6/25/14,94.84
6/24/14,94.22
6/23/14,94.02
6/20/14,94.12
6/19/14,93.96
6/18/14,93.49
6/17/14,93.18
6/16/14,93.03
6/13/14,92.53
6/12/14,92.78
6/11/14,91.83
6/10/14,91.5
6/9/14,91.55
6/6/14,90.82
6/5/14,90.9
6/4/14,90.67
6/3/14,90.89
6/2/14,90.65
5/30/14,90.64
5/29/14,90.89
5/28/14,90.71
5/27/14,90.85
5/23/14,91
5/22/14,90.72
5/21/14,90.63
5/20/14,90.05
5/19/14,89.78
5/16/14,89.78
5/15/14,89.63
5/14/14,89.59
5/13/14,89.14
5/12/14,88.51
5/9/14,87.91
5/8/14,88.22
5/7/14,88.24
5/6/14,87.37
5/5/14,87.58
5/2/14,87.88
5/1/14,87.78
4/30/14,88.03
4/29/14,88.92
4/28/14,88.72
4/25/14,89.03
4/24/14,89.79
4/23/14,89.53
4/22/14,89.38
4/21/14,89.52
4/17/14,89.22
4/16/14,89.24
4/15/14,89.03
4/14/14,89.07
4/11/14,88.63
4/10/14,88.73
4/9/14,88.79
4/8/14,88.72
4/7/14,87.89
4/4/14,88.04
4/3/14,87.89
4/2/14,87.31
4/1/14,87.01
3/31/14,87.74
3/28/14,87.5
3/27/14,87.43
3/26/14,86.98
3/25/14,86.51
3/24/14,86.54
3/21/14,86.47
3/20/14,86.11
3/19/14,85.95
3/18/14,86.32
3/17/14,86.24
3/14/14,87.12
3/13/14,86.82
3/12/14,86.45
3/11/14,87.06
3/10/14,86.79
3/7/14,87.45
3/6/14,87.01
3/5/14,86.63
3/4/14,87.03
3/3/14,87.81
2/28/14,87.25
2/27/14,86.89
2/26/14,86.83
2/25/14,86.67
2/24/14,87.27
2/21/14,86.96
2/20/14,86.95
2/19/14,86.71
2/18/14,87.06
2/14/14,86.88
2/13/14,86.81
2/12/14,86.75
2/11/14,86.55
2/10/14,86.04
2/7/14,86.2
2/6/14,85.3
2/5/14,84.81
2/4/14,84
2/3/14,83.33
1/31/14,83.24
1/30/14,83.95
1/29/14,83.68
1/28/14,83.79
1/27/14,83.15
1/24/14,83.59
1/23/14,83.32
1/22/14,83.54
1/21/14,82.94
1/17/14,82.85
1/16/14,82.39
1/15/14,83.02
1/14/14,82.49
1/13/14,82.11
1/10/14,82.63
1/9/14,82.52
1/8/14,82.71
1/7/14,83.6
1/6/14,84.55
1/3/14,84.38
1/2/14,84.93
12/31/13,86.29
12/30/13,86.3
12/27/13,86.19
12/26/13,85.86
12/24/13,85.61
12/23/13,85.6
12/20/13,85.36
12/19/13,85.35
12/18/13,85.56
12/17/13,86.06
12/16/13,86.04
12/13/13,85.6
12/12/13,86.54
12/11/13,86.68
12/10/13,86.59
12/9/13,86.44
12/6/13,86.46
12/5/13,86.22
12/4/13,86.67
12/3/13,86.63
12/2/13,86.64
11/29/13,86.43
11/27/13,86.2
11/26/13,86.43
11/25/13,86.38
11/22/13,86.42
11/21/13,86.57
11/20/13,86.51
11/19/13,86.22
11/18/13,86.58
11/15/13,87.11
11/14/13,87.03
11/13/13,86.7
11/12/13,85.99
11/11/13,86.62
11/8/13,86.31
11/7/13,86.41
11/6/13,86.37
11/5/13,86.01
11/4/13,86.26
11/1/13,86.1
10/31/13,86.78
10/30/13,86.89
10/29/13,86.36
10/28/13,86.43
10/25/13,86.17
10/24/13,85.79
10/23/13,85.89
10/22/13,86.92
10/21/13,87.55
10/18/13,87.81
10/17/13,87.4
10/16/13,88.3
10/15/13,88.23
10/14/13,88.39
10/11/13,88.35
10/10/13,88.27
10/9/13,87.47
10/8/13,87.99
10/7/13,88.29
10/4/13,87.89
10/3/13,87.28
10/2/13,87.77
10/1/13,87.13
9/30/13,87.07
9/27/13,86.76
9/26/13,87.44
9/25/13,86.95
9/24/13,87.3
9/23/13,87.39
9/20/13,87.5
9/19/13,87.37
9/18/13,87.71
9/17/13,86.88
9/16/13,87.02
9/13/13,87.24
9/12/13,87.08
9/11/13,86.64
9/10/13,86.66
9/9/13,87.02
9/6/13,87.48
9/5/13,87.39
9/4/13,87.26
9/3/13,87.22
8/30/13,87.02
8/29/13,86.74
8/28/13,87.6
8/27/13,88.13
8/26/13,87.57
8/23/13,87.69
8/22/13,87.64
8/21/13,87.69
8/20/13,88.02
8/19/13,87.83
8/16/13,87.86
8/15/13,88.02
8/14/13,88.11
8/13/13,88.03
8/12/13,87.85
8/9/13,87.64
8/8/13,87.25
8/7/13,87.53
8/6/13,87.5
8/5/13,88.05
8/2/13,87.76
8/1/13,87.75
7/31/13,87.88
7/30/13,87.57
7/29/13,87.65
7/26/13,88
7/25/13,87.52
7/24/13,86.87
7/23/13,87.01
7/22/13,86.73
7/19/13,86.36
7/18/13,86.61
7/17/13,86.97
7/16/13,86.83
7/15/13,86.96
7/12/13,87.01
7/11/13,87.03
7/10/13,86.53
7/9/13,85.94
7/8/13,86.11
7/5/13,85.9
7/3/13,85.82
7/2/13,85.29
7/1/13,84.85
6/28/13,84.54
6/27/13,85.07
6/26/13,84.7
6/25/13,84.48
6/24/13,83.93
6/21/13,83.06
6/20/13,84.18
6/19/13,86.91
6/18/13,87.2
6/17/13,87.23
6/14/13,87.02
6/13/13,86.99
6/12/13,86.61
6/11/13,86.25
6/10/13,86.75
6/7/13,86.49
6/6/13,86.35
6/5/13,86.01
6/4/13,86.01
6/3/13,86.37
5/31/13,85.11
5/30/13,85.74
5/29/13,85.45
5/28/13,86.69
5/24/13,86.38
5/23/13,86.46
5/22/13,86.91
5/21/13,87.57
5/20/13,87.75
5/17/13,87.63
5/16/13,87.58
5/15/13,87.06
5/14/13,86.67
5/13/13,86.99
5/10/13,87.4
5/9/13,87.38
5/8/13,87.2
5/7/13,86.83
5/6/13,87.08
5/3/13,86.72
5/2/13,86.32
5/1/13,84.47
4/30/13,86.19
4/29/13,86.53
4/26/13,86.36
4/25/13,87.13
4/24/13,85.9
4/23/13,85.01
4/22/13,84.66
4/19/13,83.34
4/18/13,83.04
4/17/13,83.09
4/16/13,85.12
4/15/13,85.15
4/12/13,86.95
4/11/13,87.9
4/10/13,88.02
4/9/13,87.78
4/8/13,87.55
4/5/13,87.22
4/4/13,87.2
4/3/13,87.35
4/2/13,88.52
4/1/13,88.71
3/28/13,88.46
3/27/13,88.02
3/26/13,87.64
3/25/13,86.82
3/22/13,86.66
3/21/13,86.51
3/20/13,86.88
3/19/13,86.73
3/18/13,87.51
3/15/13,87.15
3/14/13,86.72
3/13/13,86.3
3/12/13,86.52
3/11/13,86.04
3/8/13,86.26
3/7/13,85.86
3/6/13,85.77
3/5/13,86.62
3/4/13,86.08
3/1/13,86.36
2/28/13,86.65
2/27/13,87.07
2/26/13,87.4
2/25/13,87.56
2/22/13,87.51
2/21/13,87.18
2/20/13,88.58
2/19/13,89.24
2/15/13,89.39
2/14/13,89.94
2/13/13,89.58
2/12/13,89.59
2/11/13,89.96
2/8/13,89.74
2/7/13,89.79
2/6/13,89.9
2/5/13,89.53
2/4/13,88.59
2/1/13,89.08
1/31/13,89.21
1/30/13,89.13
1/29/13,89.13
1/28/13,89.1
1/25/13,88.78
1/24/13,89.37
1/23/13,89.4
1/22/13,89.22
1/18/13,89.01
1/17/13,88.8
1/16/13,88.49
1/15/13,87.92
1/14/13,88.65
1/11/13,88.35
1/10/13,88.99
1/9/13,89.29
1/8/13,89.22
1/7/13,88.94
1/4/13,88.54
1/3/13,88.79
1/2/13,89.38
12/31/12,89.37
12/28/12,88.52
12/27/12,88.56
12/26/12,88.5
12/24/12,87.66
12/21/12,87.63
12/20/12,88.3
12/19/12,88.32
12/18/12,87.25
12/17/12,86.72
12/14/12,87.25
12/13/12,86.3
12/12/12,87.35
12/11/12,86.89
12/10/12,86.65
12/7/12,87.06
12/6/12,87.18
12/5/12,88.35
12/4/12,88.32
12/3/12,88.58
11/30/12,88.34
11/29/12,87.87
11/28/12,87.5
11/27/12,87.74
11/26/12,88.02
11/23/12,88.8
11/21/12,87.5
11/20/12,86.88
11/19/12,88
11/16/12,87.11
11/15/12,87.61
11/14/12,88.36
11/13/12,88.23
11/12/12,88.03
11/9/12,87.93
11/8/12,86.97
11/7/12,85.87
11/6/12,88.8
11/5/12,86.78
11/2/12,86.1
11/1/12,86.96
10/31/12,86
10/30/12,85.69
10/29/12,85.9
10/26/12,86.52
10/25/12,85.9
10/24/12,85.18
10/23/12,85.52
10/22/12,86.84
10/19/12,87.66
10/18/12,88.67
10/17/12,89.28
10/16/12,88.63
10/15/12,89.1
10/12/12,88.51
10/11/12,88.47
10/10/12,88.03
10/9/12,88.61
10/8/12,87.47
10/5/12,88.08
10/4/12,88.42
10/3/12,86.41
10/2/12,89.02
10/1/12,89.09
9/28/12,88.51
9/27/12,87.85
9/26/12,86.99
9/25/12,87.68
9/24/12,88.03
9/21/12,88.19
9/20/12,87.75
9/19/12,87.05
9/18/12,89.02
9/17/12,89.22
9/14/12,89.91
9/13/12,90.06
9/12/12,89.55
9/11/12,90.19
9/10/12,90.08
9/7/12,90.06
9/6/12,89.1
9/5/12,89.67
9/4/12,89.44
8/31/12,89.72
8/30/12,88.78
8/29/12,88.74
8/28/12,88.67
8/27/12,88.04
8/24/12,87.8
8/23/12,88.51
8/22/12,89.48
8/21/12,89.37
8/20/12,88.72
8/17/12,87.89
8/16/12,87.84
8/15/12,87.07
8/14/12,87.01
8/13/12,86.68
8/10/12,86.71
8/9/12,87.36
8/8/12,87.16
8/7/12,88.68
8/6/12,89.28
8/3/12,88.89
8/2/12,87.68
8/1/12,88.92
7/31/12,88.56
7/30/12,89.19
7/27/12,89
7/26/12,87.99
7/25/12,87.14
7/24/12,86.01
7/23/12,85.35
7/20/12,87.33
7/19/12,87.76
7/18/12,86.74
7/17/12,86.85
7/16/12,86.75
7/13/12,86.04
7/12/12,85.42
7/11/12,85.61
7/10/12,84.48
7/9/12,85.89
7/6/12,85.11
7/5/12,86.44
7/3/12,86.86
7/2/12,84.93
6/29/12,86.9
6/28/12,82.64
6/27/12,83.41
6/26/12,83.35
6/25/12,83.27
6/22/12,83.08
6/21/12,83.53
6/20/12,84.66
6/19/12,84.21
6/18/12,83.24
6/15/12,83.52
6/14/12,84.72
6/13/12,85.41
6/12/12,85.87
6/11/12,85.37
6/8/12,85.72
6/7/12,85.44
6/6/12,85.63
6/5/12,83.95
6/4/12,84.34
6/1/12,85.22
5/31/12,85.76
5/30/12,85.75
5/29/12,87.44
5/25/12,87
5/24/12,87.03
5/23/12,86.61
5/22/12,87.28
5/21/12,87.37
5/18/12,86.58
5/17/12,87.66
5/16/12,88.06
5/15/12,87.75
5/14/12,88.56
5/11/12,88.99
5/10/12,89.38
5/9/12,89.41
5/8/12,89.6
5/7/12,90.05
5/4/12,90.37
5/3/12,92.5
5/2/12,92.65
5/1/12,92.82
4/30/12,92.58
4/27/12,92.44
4/26/12,92.9
4/25/12,92.75
4/24/12,93.18
4/23/12,93.23
4/20/12,92.77
4/19/12,92.66
4/18/12,93.41
4/17/12,93.96
4/16/12,93.46
4/13/12,94.91
4/12/12,94.77
4/11/12,95.37
4/10/12,94.79
4/9/12,96.09
4/6/12,
4/5/12,96.24
4/4/12,95.52
4/3/12,96.5
4/2/12,95.93
3/30/12,94.18
3/29/12,93.65
3/28/12,95.24
3/27/12,95.6
3/26/12,95.93
3/23/12,95.07
3/22/12,94.47
3/21/12,95.81
3/20/12,95.73
3/19/12,96.05
3/16/12,96.42
3/15/12,95.42
3/14/12,95.87
3/13/12,95.73
3/12/12,95.1
3/9/12,95.26
3/8/12,94.3
3/7/12,93.01
3/6/12,92.88
3/5/12,93.15
3/2/12,92.9
3/1/12,93.36
2/29/12,94.22
2/28/12,93.28
2/27/12,93.47
2/24/12,93.3
2/23/12,93.3
2/22/12,93.39
2/21/12,94.61
2/17/12,93.24
2/16/12,93.13
2/15/12,93.22
2/14/12,93.31
2/13/12,93.59
2/10/12,92.76
2/9/12,93.94
2/8/12,93.16
2/7/12,92.58
2/6/12,92.6
2/3/12,91.75
2/2/12,90.26
2/1/12,90.81
1/31/12,90.41
1/30/12,90.75
1/27/12,90.86
1/26/12,91.67
1/25/12,91.71
1/24/12,91.74
1/23/12,91.12
1/20/12,90.33
1/19/12,91.82
1/18/12,91.23
1/17/12,91.7
1/13/12,90.82
1/12/12,91.29
1/11/12,93.25
1/10/12,93.79
1/9/12,94.9
1/6/12,94.57
1/5/12,93.47
1/4/12,93.54
1/3/12,91.9
12/30/11,90.62
12/29/11,91.27
12/28/11,90.41
12/27/11,90.76
12/23/11,90
12/22/11,90.13
12/21/11,90.53
12/20/11,89.15
12/19/11,87.21
12/16/11,88.2
12/15/11,87.92
12/14/11,88.71
12/13/11,91.36
12/12/11,90.82
12/9/11,91.25
12/8/11,92.04
12/7/11,92.65
12/6/11,91.91
12/5/11,91.89
12/2/11,92.01
12/1/11,91.27
11/30/11,90.02
11/29/11,89.15
11/28/11,89.76
11/25/11,89.61
11/23/11,90.98
11/22/11,92.06
11/21/11,90.67
11/18/11,91.18
11/17/11,90.25
11/16/11,92.57
11/15/11,92.6
11/14/11,92.18
11/11/11,91.49
11/10/11,91.77
11/9/11,90.35
11/8/11,92.21
11/7/11,91.9
11/4/11,90.69
11/3/11,90.33
11/2/11,89.2
11/1/11,89.08
10/31/11,90.03
10/28/11,90.55
10/27/11,91.19
10/26/11,87.95
10/25/11,88.44
10/24/11,88.88
10/21/11,89.39
10/20/11,88.99
10/19/11,88.99
10/18/11,91.52
10/17/11,90.2
10/14/11,90.27
10/13/11,88.91
10/12/11,89.58
10/11/11,89.75
10/10/11,88.62
10/7/11,87.52
10/6/11,89.14
10/5/11,86.96
10/4/11,84.12
10/3/11,85.3
9/30/11,86.13
9/29/11,88.74
9/28/11,88.43
9/27/11,90.52
9/26/11,87.1
9/23/11,86.79
9/22/11,86.39
9/21/11,91.16
9/20/11,91.7
9/19/11,90.92
9/16/11,92.73
9/15/11,93.11
9/14/11,92.56
9/13/11,92.66
9/12/11,92.01
9/9/11,92.01
9/8/11,92.13
9/7/11,92.56
9/6/11,91.08
9/2/11,91.51
9/1/11,92.91
8/31/11,92.98
8/30/11,94.16
8/29/11,93.63
8/26/11,93.64
8/25/11,93.8
8/24/11,93.45
8/23/11,92.43
8/22/11,91.57
8/19/11,90.69
8/18/11,89.39
8/17/11,93.69
8/16/11,92.97
8/15/11,94.12
8/12/11,92.68
8/11/11,93.52
8/10/11,91.58
8/9/11,90.56
8/8/11,92.34
8/5/11,95.94
8/4/11,93.99
8/3/11,97.77
8/2/11,100.06
8/1/11,101.32
7/29/11,101.5
7/28/11,102.43
7/27/11,102.32
7/26/11,103.44
7/25/11,103.42
7/22/11,103.55
7/21/11,103.7
7/20/11,102.95
7/19/11,102.46
7/18/11,101.88
7/15/11,103
7/14/11,101.92
7/13/11,102.59
7/12/11,101.73
7/11/11,101.12
7/8/11,101.49
7/7/11,102.26
7/6/11,100.86
7/5/11,101.14
7/1/11,100.45
6/30/11,100.23
6/29/11,99.6
6/28/11,99.69
6/27/11,99.18
6/24/11,99.8
6/23/11,98.53
6/22/11,99.43
6/21/11,97.7
6/20/11,97.51
6/17/11,96.75
6/16/11,96.77
6/15/11,96.47
6/14/11,100.44
6/13/11,99.76
6/10/11,100.3
6/9/11,101.08
6/8/11,102.57
6/7/11,101.64
6/6/11,99.98
6/3/11,100.75
6/2/11,100.45
6/1/11,99.56
5/31/11,101.31
5/27/11,100.44
5/26/11,100.06
5/25/11,100.35
5/24/11,98.69
5/23/11,97
5/20/11,97.96
5/19/11,95.8
5/18/11,96.14
5/17/11,94.31
5/16/11,94.15
5/13/11,95.35
5/12/11,95.16
5/11/11,94.27
5/10/11,97.74
5/9/11,96.95
5/6/11,92.88
5/5/11,95.22
5/4/11,103.09
5/3/11,103.96
5/2/11,105.86
4/29/11,106.13
4/28/11,105.14
4/27/11,105.59
4/26/11,105.21
4/25/11,104.2
4/21/11,103.86
4/20/11,102.66
4/19/11,101.17
4/18/11,100.58
4/15/11,102.35
4/14/11,100.81
4/13/11,101.67
4/12/11,100.79
4/11/11,102.48
4/8/11,104.06
4/7/11,101.49
4/6/11,101.54
4/5/11,102.16
4/4/11,102.2
4/1/11,101.39
3/31/11,101.38
3/30/11,100.33
3/29/11,100.56
3/28/11,99.88
3/25/11,101.1
3/24/11,101.06
3/23/11,100.74
3/22/11,100.99
3/21/11,99.69
3/18/11,98.53
3/17/11,99.56
3/16/11,97.12
3/15/11,96.76
3/14/11,100.56
3/11/11,100.67
3/10/11,101.73
3/9/11,103.47
3/8/11,102.27
3/7/11,102.44
3/4/11,102.27
3/3/11,102.57
3/2/11,101.87
3/1/11,101.09
2/28/11,100.24
2/25/11,100.24
2/24/11,98.93
2/23/11,99.07
2/22/11,100.01
2/18/11,100.7
2/17/11,100.09
2/16/11,100.28
2/15/11,99.87
2/14/11,101.28
2/11/11,99.77
2/10/11,100.2
2/9/11,101.01
2/8/11,100.32
2/7/11,99.02
2/4/11,99.28
2/3/11,100.3
2/2/11,99.52
2/1/11,98.72
1/31/11,98.38
1/28/11,97.16
1/27/11,95.95
1/26/11,96.18
1/25/11,94.29
1/24/11,95.12
1/21/11,95.76
1/20/11,94.79
1/19/11,95.1
1/18/11,95.33
1/14/11,95.13
1/13/11,94.6
1/12/11,94.83
1/11/11,94.72
1/10/11,93.28
1/7/11,91.66
1/6/11,93.23
1/5/11,93.51
1/4/11,91.72
1/3/11,92.53
12/31/10,92.82
12/30/10,91.54
12/29/10,92.13
12/28/10,92.16
12/27/10,91.73
12/23/10,92.08
12/22/10,91.43
12/21/10,91.12
12/20/10,91.12
12/17/10,90.21
12/16/10,90.24
12/15/10,90.42
12/14/10,89.72
12/13/10,88.99
12/10/10,88.77
12/9/10,89.27
12/8/10,89.43
12/7/10,88.57
12/6/10,86.67
12/3/10,87.91
12/2/10,89.84
12/1/10,89.97
11/30/10,88.18
11/29/10,90.01
11/26/10,88.41
11/24/10,88.65
11/23/10,86.39
11/22/10,86.74
11/19/10,86.83
11/18/10,87.81
11/17/10,86.67
11/16/10,88.14
11/15/10,89.94
11/12/10,90.38
11/11/10,92.44
11/10/10,92.31
11/9/10,92.29
11/8/10,92.47
11/5/10,91.6
11/4/10,91.59
11/3/10,90.74
11/2/10,90.35
11/1/10,89.71
10/29/10,88.61
10/28/10,89.47
10/27/10,89.68
10/26/10,89.55
10/25/10,89.63
10/22/10,89.14
10/21/10,87.79
10/20/10,89.12
10/19/10,88.69
10/18/10,91.6
10/15/10,89.78
10/14/10,90.93
10/13/10,91.3
10/12/10,90.95
10/11/10,91.07
10/8/10,91.16
10/7/10,90.19
10/6/10,91.54
10/5/10,92.1
10/4/10,91.01
10/1/10,91.55
9/30/10,90.77
9/29/10,90
9/28/10,89.06
9/27/10,88.85
9/24/10,89.18
9/23/10,88.9
9/22/10,88.65
9/21/10,88.7
9/20/10,90
9/17/10,89.62
9/16/10,89.68
9/15/10,90.74
9/14/10,90.61
9/13/10,90.05
9/10/10,89
9/9/10,88.87
9/8/10,89.63
9/7/10,89.6
9/3/10,88.82
9/2/10,88.79
9/1/10,88.73
8/31/10,87.23
8/30/10,88.61
8/27/10,88.94
8/26/10,87.2
8/25/10,85.47
8/24/10,84.59
8/23/10,84.93
8/20/10,84.72
8/19/10,85.5
8/18/10,86.98
8/17/10,86.88
8/16/10,85.32
8/13/10,85.31
8/12/10,85.64
8/11/10,88.15
8/10/10,90.28
8/9/10,90.95
8/6/10,90.15
8/5/10,90.45
8/4/10,91.01
8/3/10,91.18
8/2/10,90.26
7/30/10,88.64
7/29/10,88.46
7/28/10,87.06
7/27/10,86.59
7/26/10,87.62
7/23/10,87.73
7/22/10,87.9
7/21/10,85.6
7/20/10,85.21
7/19/10,85.45
7/16/10,85.47
7/15/10,85.99
7/14/10,86.55
7/13/10,87.01
7/12/10,85.21
7/9/10,86.36
7/8/10,86.86
7/7/10,85.73
7/6/10,83.92
7/2/10,83.21
7/1/10,83.91
6/30/10,85.14
6/29/10,86.19
6/28/10,88.24
6/25/10,88.5
6/24/10,87.27
6/23/10,87.97
6/22/10,89.32
6/21/10,89.52
6/18/10,89.53
6/17/10,89.8
6/16/10,90.02
6/15/10,89.54
6/14/10,89.35
6/11/10,89.45
6/10/10,89.56
6/9/10,89
6/8/10,88.5
6/7/10,88.43
6/4/10,87.2
6/3/10,89.64
6/2/10,88.63
6/1/10,87.21
5/28/10,87.93
5/27/10,88.07
5/26/10,85.29
5/25/10,83.91
5/24/10,85.62
5/21/10,85.74
5/20/10,84.92
5/19/10,86.87
5/18/10,88.05
5/17/10,87.56
5/14/10,90.22
5/13/10,92.81
5/12/10,93.67
5/11/10,93.14
5/10/10,93.56
5/7/10,91.98
5/6/10,92.16
5/5/10,94.49
5/4/10,95.95
5/3/10,97.39
4/30/10,95.5
4/29/10,94.65
4/28/10,94.46
4/27/10,94.42
4/26/10,95.19
4/23/10,94.89
4/22/10,94.54
4/21/10,94.76
4/20/10,93.02
4/19/10,92.77
4/16/10,93.65
4/15/10,94.54
4/14/10,93.58
4/13/10,92.54
4/12/10,93.05
4/9/10,92.49
4/8/10,92.25
4/7/10,92.4
4/6/10,92.48
4/5/10,92.16
4/1/10,90.01
