Date,Last Price
3/11/15,1153
3/10/15,1162.7
3/9/15,1169.3
3/6/15,1167
3/5/15,1198.8
3/4/15,1203.5
3/3/15,1207
3/2/15,1210.6
2/27/15,1215.4
2/26/15,1212.3
2/25/15,1203.5
2/24/15,1199.3
2/23/15,1202.8
2/20/15,1207
2/19/15,1209.7
2/18/15,1202.4
2/17/15,1210.9
2/13/15,1229.4
2/12/15,1222.9
2/11/15,1221.9
2/10/15,1234.5
2/9/15,1243.8
2/6/15,1237
2/5/15,1265.1
2/4/15,1266.9
2/3/15,1262.6
2/2/15,1279.1
1/30/15,1281.3
1/29/15,1257.9
1/28/15,1289.2
1/27/15,1295
1/26/15,1282.5
1/23/15,1295.5
1/22/15,1303.6
1/21/15,1296.5
1/20/15,1297
1/16/15,1279.7
1/15/15,1267.4
1/14/15,1236.9
1/13/15,1236.9
1/12/15,1235.4
1/9/15,1218.7
1/8/15,1211.1
1/7/15,1213.2
1/6/15,1221.9
1/5/15,1206.7
1/2/15,1188.7
12/31/14,1186.4
12/30/14,1202.6
12/29/14,1184.3
12/26/14,1197.9
12/24/14,1176.1
12/23/14,1180.5
12/22/14,1182.2
12/19/14,1198.4
12/18/14,1197.1
12/17/14,1196.7
12/16/14,1196.5
12/15/14,1209.8
12/12/14,1224.7
12/11/14,1228.1
12/10/14,1232
12/9/14,1234.7
12/8/14,1197.4
12/5/14,1192.8
12/4/14,1209.6
12/3/14,1210.5
12/2/14,1201.3
12/1/14,1220.2
11/28/14,1177.3
11/26/14,1199.7
11/25/14,1200.1
11/24/14,1198.8
11/21/14,1200.5
11/20/14,1193.6
11/19/14,1196.7
11/18/14,1199.9
11/17/14,1186.7
11/14/14,1188.6
11/13/14,1164.5
11/12/14,1162.2
11/11/14,1166.4
11/10/14,1163
11/7/14,1172.9
11/6/14,1145.6
11/5/14,1148.8
11/4/14,1171
11/3/14,1173.1
10/31/14,1175
10/30/14,1202.1
10/29/14,1228.3
10/28/14,1232.8
10/27/14,1232.6
10/24/14,1235.2
10/23/14,1232.4
10/22/14,1248.8
10/21/14,1254.9
10/20/14,1247.6
10/17/14,1241.9
10/16/14,1243.9
10/15/14,1247.6
10/14/14,1237.2
10/13/14,1232.9
10/10/14,1224.7
10/9/14,1228.6
10/8/14,1209.4
10/7/14,1215.8
10/6/14,1210.8
10/3/14,1196.4
10/2/14,1218.5
10/1/14,1218.9
9/30/14,1215.1
9/29/14,1222.4
